AdjSalePrice,GrLivArea,QualScore,HouseAge,GarageScore,AllBaths,RoomScore,Details,Impress,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,Location,Fundamentals
149127.85286783043,1392,8352,33.0,299.0,2.0,78,246,30,0.0,0.0,0.0,0.0,1.0,CollgCr_RLY,B_Mid_Fund
97362.89276807981,936,3744,57.33333333333333,265.0,1.0,15,246,15,1.0,0.0,0.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
194232.1795511222,1768,14144,2.0,1156.0,3.0,154,328,40,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
117234.34064837905,924,4620,39.0,1152.0,1.0,18,248,15,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
344007.9800498753,2392,19136,8.666666666666666,2610.0,4.0,196,334,40,1.0,0.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
167710.72319201994,1246,7476,42.0,882.0,2.0,60,254,21,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
118077.92518703242,1067,4268,45.0,872.0,2.0,24,248,24,0.0,0.0,0.0,0.0,1.0,Sawyer_RLY,B_Mid_Fund
207800.66832917705,1573,11011,6.999999999999999,1088.0,3.0,108,328,32,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
153919.99999999997,1694,10164,13.0,796.0,3.0,147,252,21,0.0,1.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
162163.04239401495,1328,6640,48.0,308.0,3.0,60,254,24,0.0,1.0,0.0,0.0,0.0,Timber_RLP,B_Mid_Fund
149680.76807980047,1302,7812,34.0,309.0,3.0,77,248,21,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
154341.6867830424,1490,8940,3.6666666666666665,784.0,3.0,112,336,40,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
123837.52718204488,914,4570,30.0,888.0,2.0,15,246,24,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,B_Mid_Fund
173403.19201995013,1166,8162,3.0,800.0,3.0,40,328,28,0.0,0.0,1.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
189360.91770573566,1838,9190,1.0,744.0,3.0,168,334,40,1.0,0.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
137857.8862842893,848,5088,4.0,840.0,2.0,3,334,36,0.0,0.0,1.0,0.0,0.0,CollgCr_RMY,C_Str_Fund
130090.77306733167,934,5604,42.0,336.0,2.0,12,246,21,1.0,0.0,0.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
166113.7655860349,1504,10528,3.6666666666666665,914.0,2.0,112,336,36,0.0,0.0,0.0,1.0,0.0,Blmngtn_RLY,C_Str_Fund
229455.35660847882,1615,12920,1.0,2592.0,2.0,133,336,32,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
204235.15211970077,1595,12760,4.666666666666666,2640.0,2.0,108,336,32,0.0,0.0,0.0,0.0,1.0,Somerst_RLY,C_Str_Fund
164709.75561097258,1680,10080,72.66666666666667,308.0,2.0,168,246,18,0.0,0.0,1.0,0.0,0.0,Crawfor_RLY,B_Mid_Fund
181054.2992518703,3082,21574,72.33333333333333,1344.0,4.0,348,252,27,0.0,0.0,0.0,1.0,0.0,SWISU_RLY,B_Mid_Fund
135428.4289276808,1320,7920,12.666666666666666,968.0,3.0,55,246,12,1.0,0.0,0.0,0.0,0.0,Landmrk_RHY,C_Str_Fund
135404.2643391521,1232,7392,65.0,880.0,1.0,60,336,8,0.0,0.0,0.0,1.0,0.0,Crawfor_RLY,B_Mid_Fund
129640.81795511222,1539,7695,68.33333333333333,1152.0,2.0,85,246,15,0.0,0.0,0.0,1.0,0.0,BrkSide_RMY,B_Mid_Fund
256318.00498753117,1836,14688,4.666666666666666,2586.0,3.0,168,336,32,0.0,0.0,0.0,1.0,0.0,NridgHt_RLY,C_Str_Fund
138359.10224438904,1026,5130,24.0,308.0,3.0,25,326,32,0.0,0.0,0.0,0.0,1.0,CollgCr_RLY,B_Mid_Fund
212140.3197007481,1768,12376,3.0,1206.0,3.0,154,328,40,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
139635.20199501247,1738,8690,68.0,240.0,2.0,132,254,15,0.0,0.0,1.0,0.0,0.0,BrkSide_RLP,B_Mid_Fund
204912.5187032419,1640,9840,36.666666666666664,1848.0,2.0,133,336,32,0.0,0.0,1.0,0.0,0.0,Crawfor_RLY,B_Mid_Fund
331126.38403990027,1736,15624,1.0,2502.0,2.0,154,418,40,0.0,0.0,0.0,1.0,0.0,NridgHt_RLY,C_Str_Fund
321275.56109725684,2224,20016,4.666666666666666,2214.0,4.0,270,338,40,0.0,0.0,0.0,1.0,0.0,NridgHt_RLY,C_Str_Fund
98707.51870324189,2372,11860,92.66666666666667,432.0,2.0,308,246,18,0.0,0.0,0.0,1.0,0.0,OldTown_RMY,A_Wk_Fund
195519.12718204487,1621,8105,34.0,956.0,3.0,133,250,24,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
174301.2493765586,1608,9648,12.0,940.0,3.0,133,252,30,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
142279.1770573566,1273,6365,49.0,307.0,1.0,50,246,24,0.0,0.0,0.0,1.0,0.0,Crawfor_RLY,B_Mid_Fund
155362.99999999997,1384,8304,10.0,780.0,3.0,91,252,21,0.0,1.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
145211.06234413965,1193,8351,34.0,1012.0,2.0,45,252,24,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
260104.78802992517,1310,11790,6.999999999999999,1090.0,3.0,55,334,36,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
226331.39800498754,1694,13552,2.0,2328.0,2.0,147,328,32,0.0,0.0,0.0,0.0,1.0,CollgCr_RLY,C_Str_Fund
184703.99999999997,1930,13510,27.999999999999996,962.0,4.0,225,254,30,0.0,1.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
198241.79551122195,1656,9936,49.99999999999999,1056.0,2.0,140,254,24,0.0,0.0,0.0,0.0,1.0,NAmes_RLP,B_Mid_Fund
128347.26184538654,1196,7176,52.0,297.0,2.0,54,254,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,A_Wk_Fund
115657.855361596,1635,9810,65.0,255.0,1.0,95,248,15,1.0,0.0,0.0,0.0,0.0,OldTown_RMY,B_Mid_Fund
141355.8703241895,1154,5770,43.0,960.0,2.0,48,248,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
107104.75810473817,948,3792,52.99999999999999,248.0,1.0,15,246,24,0.0,1.0,0.0,0.0,0.0,Edwards_RLY,C_Str_Fund
101177.50623441396,1203,6015,58.99999999999999,352.0,2.0,45,254,15,0.0,0.0,0.0,1.0,0.0,BrkSide_RLY,B_Mid_Fund
235031.7845386534,1916,15328,11.666666666666666,2223.0,4.0,200,334,40,0.0,0.0,0.0,0.0,1.0,Mitchel_RLY,C_Str_Fund
114719.45137157106,1365,6825,39.0,880.0,2.0,91,246,12,0.0,0.0,0.0,1.0,0.0,BrDale_RMY,B_Mid_Fund
190519.70074812966,1729,12103,5.0,1084.0,3.0,154,328,40,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
162331.2718204489,1664,11648,30.0,1056.0,3.0,160,252,30,1.0,0.0,0.0,0.0,0.0,NWAmes_RLY,C_Str_Fund
55840.70822942643,904,904,77.66666666666666,0.0,2.0,8,164,4,0.0,0.0,0.0,1.0,0.0,Edwards_RLY,A_Wk_Fund
227285.4613466334,1524,10668,29.0,956.0,3.0,119,254,24,0.0,0.0,1.0,0.0,0.0,ClearCr_RLY,B_Mid_Fund
164241.69576059852,1280,10240,16.0,1012.0,2.0,55,328,36,0.0,0.0,1.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
105400.84788029926,1382,5528,40.33333333333333,384.0,2.0,78,252,21,0.0,1.0,0.0,0.0,0.0,OldTown_RMY,B_Mid_Fund
129087.68079800499,1812,9060,78.0,1344.0,2.0,184,250,12,0.0,0.0,0.0,0.0,1.0,OldTown_RMN,B_Mid_Fund
141881.82044887778,1128,5640,45.0,1050.0,3.0,42,246,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
160398.5970074813,1549,9294,9.0,880.0,4.0,102,246,12,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
172182.70324189524,1490,10430,3.6666666666666665,776.0,4.0,128,336,40,0.0,0.0,1.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
161622.6183291771,1491,10437,1.0,968.0,3.0,112,336,40,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
236288.23241895263,2290,18320,6.0,1558.0,3.0,243,336,40,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
286732.1496259351,2730,19110,20.666666666666664,1152.0,4.0,232,334,40,0.0,1.0,0.0,0.0,0.0,SawyerW_RLY,B_Mid_Fund
207193.33167082298,1546,10822,1.6666666666666665,2388.0,2.0,119,328,32,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
127729.46633416458,894,4470,30.333333333333332,336.0,2.0,10,254,24,0.0,0.0,0.0,0.0,1.0,Sawyer_RLY,B_Mid_Fund
135209.94014962594,1344,6720,63.33333333333333,468.0,1.0,72,246,18,0.0,0.0,0.0,1.0,0.0,IDOTRR_RMY,A_Wk_Fund
338002.0249376559,2468,19744,3.0,2616.0,4.0,280,336,40,0.0,1.0,0.0,0.0,0.0,NridgHt_RLY,C_Str_Fund
133788.02992518703,1668,8340,57.33333333333333,240.0,2.0,120,246,15,1.0,0.0,0.0,0.0,0.0,OldTown_RMY,A_Wk_Fund
158563.59102244387,1479,10353,56.33333333333333,312.0,2.0,96,256,18,1.0,0.0,0.0,0.0,0.0,SWISU_RLY,B_Mid_Fund
116356.06982543641,1045,6270,46.0,264.0,2.0,30,250,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
203130.31750623442,1576,11032,4.0,2004.0,3.0,126,334,36,0.0,0.0,1.0,0.0,0.0,Blmngtn_RMY,C_Str_Fund
218682.44389027433,1252,7512,43.0,1128.0,2.0,40,254,24,0.0,0.0,1.0,0.0,0.0,ClearCr_RLY,B_Mid_Fund
360026.755521197,1922,17298,1.6666666666666665,2028.0,3.0,200,336,32,0.0,1.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
147272.13965087282,1145,8015,3.6666666666666665,794.0,2.0,40,336,36,0.0,0.0,0.0,1.0,0.0,Blmngtn_RLY,C_Str_Fund
282148.7880299252,1704,13632,2.6666666666666665,2316.0,3.0,147,336,32,0.0,0.0,0.0,0.0,1.0,NridgHt_RLY,C_Str_Fund
174406.73316708228,1514,9084,9.0,788.0,4.0,119,252,30,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
210157.6059850374,1755,10530,6.999999999999999,1060.0,4.0,154,252,30,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
122268.81795511223,1211,6055,40.0,322.0,1.0,45,252,24,0.0,0.0,1.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
166438.90274314216,1920,13440,30.0,974.0,3.0,200,254,21,1.0,0.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
174620.89775561096,2544,15264,40.0,2721.0,4.0,336,246,15,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
164462.6957605985,1265,6325,31.666666666666664,1004.0,3.0,60,256,21,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,C_Str_Fund
103290.25436408976,1902,11412,32.0,1078.0,2.0,192,246,15,0.0,0.0,0.0,0.0,1.0,Sawyer_RMY,B_Mid_Fund
133017.45635910225,1344,9408,57.666666666666664,912.0,3.0,72,256,18,0.0,1.0,0.0,0.0,0.0,OldTown_RMY,A_Wk_Fund
214748.13965087285,2084,14588,6.0,1236.0,4.0,208,328,40,0.0,0.0,0.0,0.0,1.0,SawyerW_RLY,C_Str_Fund
167697.00748129675,1501,9006,8.0,880.0,4.0,96,252,12,0.0,1.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
184940.0,1682,10092,12.0,1046.0,3.0,147,248,30,0.0,0.0,0.0,0.0,1.0,CollgCr_RLY,C_Str_Fund
228319.20199501247,2009,12054,70.66666666666666,2385.0,2.0,208,254,18,1.0,0.0,0.0,0.0,0.0,Edwards_RLP,C_Str_Fund
134401.39650872818,1214,6070,42.0,922.0,2.0,54,246,24,0.0,1.0,0.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
176499.00748129678,1280,10240,18.0,1012.0,2.0,55,328,36,0.0,0.0,0.0,0.0,1.0,StoneBr_RLY,C_Str_Fund
187820.44887780547,1993,11958,35.0,990.0,3.0,200,254,30,1.0,0.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
288352.0099750624,1824,12768,25.666666666666668,1478.0,3.0,115,254,24,0.0,1.0,0.0,0.0,0.0,ClearCr_RLY,B_Mid_Fund
155714.7132169576,1141,5705,39.0,568.0,2.0,48,246,21,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,C_Str_Fund
171737.81546134665,1710,10260,15.0,1012.0,3.0,147,328,40,0.0,0.0,1.0,0.0,0.0,SawyerW_RLY,C_Str_Fund
147731.8703241895,1223,8561,1.0,960.0,3.0,36,328,16,1.0,0.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
110031.46122693268,1656,6624,52.99999999999999,880.0,2.0,160,246,15,0.0,0.0,1.0,0.0,0.0,OldTown_RMY,A_Wk_Fund
138515.29177057356,1846,11076,57.666666666666664,315.0,2.0,168,254,15,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
125945.47630922693,1143,5715,61.66666666666666,288.0,1.0,40,328,8,0.0,0.0,1.0,0.0,0.0,BrkSide_RLY,B_Mid_Fund
155612.31920199498,1586,12688,9.0,960.0,4.0,126,328,16,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
92205.48628428929,1664,8320,45.0,0.0,2.0,160,246,15,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,A_Wk_Fund
141996.4488778055,1060,5300,31.0,270.0,2.0,36,254,24,0.0,0.0,0.0,0.0,1.0,Sawyer_RLY,B_Mid_Fund
228199.10723192024,1950,13650,9.666666666666666,1152.0,3.0,175,334,40,0.0,1.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
89461.84538653366,1092,4368,36.0,0.0,2.0,30,246,12,1.0,0.0,0.0,0.0,0.0,MeadowV_RMY,B_Mid_Fund
123207.53117206982,925,4625,29.666666666666664,1152.0,2.0,15,326,32,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
142971.072319202,1839,11034,44.0,884.0,2.0,168,252,30,0.0,0.0,0.0,0.0,1.0,NAmes_RLY,B_Mid_Fund
201891.49127182044,1494,10458,6.0,1060.0,3.0,96,334,32,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
211115.91022443888,2288,16016,27.0,1040.0,3.0,216,254,30,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,C_Str_Fund
132824.73815461347,1196,5980,42.0,336.0,2.0,54,246,24,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,B_Mid_Fund
206277.3067331671,1390,9730,3.0,1090.0,3.0,91,328,32,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
118089.36658354115,1464,7320,68.33333333333333,0.0,2.0,105,326,24,0.0,0.0,0.0,1.0,0.0,OldTown_RMN,B_Mid_Fund
182180.30124688282,2461,12305,41.33333333333333,800.0,2.0,196,334,20,0.0,0.0,0.0,0.0,1.0,NAmes_RLY,B_Mid_Fund
276788.029925187,1924,15392,8.0,1184.0,4.0,175,334,40,1.0,0.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
187370.50822942643,1652,11564,11.666666666666666,946.0,4.0,120,248,21,0.0,0.0,0.0,0.0,1.0,Crawfor_RLY,C_Str_Fund
149819.3266832918,1191,9528,21.0,1062.0,2.0,45,334,36,0.0,0.0,0.0,0.0,1.0,Blueste_RMY,B_Mid_Fund
91195.2319201995,1014,5070,52.0,267.0,1.0,24,246,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
215820.2493765586,1865,13055,8.0,2517.0,4.0,168,334,40,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
153632.91770573566,1762,12334,76.0,1152.0,3.0,176,248,18,1.0,0.0,0.0,0.0,0.0,OldTown_RMN,B_Mid_Fund
132040.70822942644,1456,8736,33.0,920.0,3.0,105,246,12,0.0,0.0,1.0,0.0,0.0,NPkVill_RLY,B_Mid_Fund
140743.39152119702,2009,14063,65.33333333333333,800.0,2.0,182,254,15,0.0,0.0,1.0,0.0,0.0,BrkSide_RMY,B_Mid_Fund
207756.3591022444,2322,16254,8.666666666666666,800.0,3.0,224,332,40,0.0,0.0,1.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
114338.25561097258,954,4770,65.0,240.0,1.0,15,252,6,0.0,1.0,0.0,0.0,0.0,Crawfor_RLY,C_Str_Fund
214292.60349127182,2037,14259,12.0,944.0,3.0,208,334,28,0.0,0.0,1.0,0.0,0.0,SawyerW_RLY,C_Str_Fund
149110.4488778055,1261,7566,49.99999999999999,866.0,2.0,60,252,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
152415.76059850372,1187,8309,14.666666666666666,840.0,2.0,48,248,24,0.0,1.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
158734.76059850375,1476,8856,4.0,1080.0,4.0,112,328,40,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
130737.64588528677,1109,5545,24.666666666666668,288.0,2.0,35,246,21,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
144967.7705735661,1253,7518,48.0,352.0,3.0,50,250,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
367123.66832917713,2551,20408,9.666666666666666,2775.0,4.0,232,334,40,0.0,1.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
136051.99002493767,2233,11165,27.999999999999996,1158.0,3.0,297,246,15,0.0,1.0,0.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
130278.90274314214,1482,8892,74.66666666666666,400.0,2.0,112,244,18,0.0,0.0,1.0,0.0,0.0,SWISU_RHP,A_Wk_Fund
262324.1895261845,2687,21496,12.0,1236.0,3.0,261,328,16,1.0,0.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
217476.30922693264,1358,10864,4.0,836.0,3.0,60,334,32,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
351022.4438902743,1944,17496,2.6666666666666665,2124.0,3.0,200,340,32,1.0,0.0,0.0,0.0,0.0,NridgHt_RLY,C_Str_Fund
143411.07231920198,1452,10164,10.0,1012.0,4.0,90,328,16,0.0,0.0,0.0,1.0,0.0,Somerst_FVY,C_Str_Fund
202177.9900249377,1796,10776,9.0,1092.0,4.0,161,246,30,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
132594.0149625935,980,4900,39.0,384.0,2.0,24,246,21,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,C_Str_Fund
412021.49625935167,3228,25824,14.666666666666666,1092.0,4.0,290,336,32,0.0,1.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
391099.102244389,3078,27702,9.0,2418.0,4.0,261,334,40,0.0,1.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
114798.00498753118,825,4125,39.666666666666664,1440.0,2.0,4,246,24,0.0,0.0,1.0,0.0,0.0,OldTown_RMY,B_Mid_Fund
164329.5037406484,1408,7040,1.6666666666666665,978.0,4.0,84,246,30,0.0,1.0,0.0,0.0,0.0,Edwards_RLY,C_Str_Fund
172656.19950124688,1658,9948,12.666666666666666,862.0,4.0,160,252,30,0.0,0.0,1.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
278298.4289276808,2262,18096,5.0,2247.0,4.0,270,336,40,0.0,0.0,1.0,0.0,0.0,Timber_RLY,C_Str_Fund
116507.2319201995,1556,7780,46.0,0.0,2.0,136,246,15,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
181658.38154613465,1724,10344,39.0,960.0,3.0,154,254,21,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
164056.51870324192,1128,6768,30.0,315.0,2.0,35,256,18,0.0,0.0,0.0,0.0,1.0,NAmes_RLY,B_Mid_Fund
615960.0997506235,3627,36270,10.666666666666666,2421.0,5.0,290,334,40,1.0,0.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
137234.6633416459,1582,7910,67.0,250.0,2.0,108,254,15,0.0,0.0,0.0,1.0,0.0,BrkSide_RMY,A_Wk_Fund
228162.09476309226,1646,11522,3.6666666666666665,964.0,4.0,100,338,36,0.0,0.0,1.0,0.0,0.0,Crawfor_RMY,C_Str_Fund
168046.20448877808,1536,9216,1.6666666666666665,800.0,3.0,102,336,40,0.0,1.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
159504.23940149625,1768,12376,73.33333333333333,640.0,2.0,132,252,27,1.0,0.0,0.0,0.0,0.0,OldTown_RMN,A_Wk_Fund
214472.36907730674,2108,12648,56.0,1080.0,2.0,182,254,18,0.0,0.0,1.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
218789.02743142145,1762,12334,4.0,1182.0,3.0,132,328,40,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
287257.50623441394,2153,19377,9.0,2208.0,4.0,216,340,40,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
142279.1770573566,1826,12782,64.0,164.0,3.0,161,338,24,0.0,0.0,0.0,1.0,0.0,OldTown_RMY,C_Str_Fund
96834.83291770575,987,5922,38.0,280.0,2.0,20,246,12,0.0,0.0,1.0,0.0,0.0,BrDale_RMY,B_Mid_Fund
177248.11970074812,1361,9527,1.0,1220.0,2.0,78,328,32,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
59694.96259351621,864,3456,78.0,216.0,2.0,5,244,18,0.0,0.0,1.0,0.0,0.0,IDOTRR_C (all)N,B_Mid_Fund
145680.2992518703,1207,7242,36.33333333333333,264.0,2.0,54,246,24,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
169720.49875311722,1337,9359,11.0,1022.0,3.0,60,332,36,0.0,0.0,0.0,0.0,1.0,NAmes_RHY,C_Str_Fund
123376.49999999999,1435,7175,57.0,308.0,2.0,84,246,15,0.0,1.0,0.0,0.0,0.0,BrkSide_RMY,B_Mid_Fund
83528.46882793016,988,3952,36.0,297.0,2.0,20,246,9,0.0,0.0,0.0,1.0,0.0,MeadowV_RMY,B_Mid_Fund
137193.21695760597,1577,9462,63.33333333333333,312.0,1.0,108,252,15,1.0,0.0,0.0,0.0,0.0,BrkSide_RLY,B_Mid_Fund
135209.94014962594,1548,9288,30.999999999999996,880.0,4.0,119,252,12,0.0,0.0,0.0,1.0,0.0,NPkVill_RLY,B_Mid_Fund
114369.07730673318,1344,6720,65.33333333333333,240.0,1.0,84,246,15,1.0,0.0,0.0,0.0,0.0,BrkSide_RMY,A_Wk_Fund
209381.10473815462,1995,13965,5.0,870.0,3.0,200,336,40,0.0,1.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
178384.03990024937,1298,7788,21.0,806.0,3.0,55,334,32,1.0,0.0,0.0,0.0,0.0,SawyerW_RLY,B_Mid_Fund
131530.75810473817,1482,10374,66.33333333333333,648.0,2.0,112,246,18,0.0,0.0,0.0,1.0,0.0,OldTown_RMY,C_Str_Fund
203849.07730673318,1839,12873,12.0,972.0,3.0,168,326,40,0.0,0.0,0.0,0.0,1.0,NoRidge_RLY,C_Str_Fund
146423.68827930174,1025,5125,30.999999999999996,740.0,2.0,30,250,21,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,B_Mid_Fund
131853.84538653368,923,5538,30.0,264.0,2.0,15,252,27,0.0,0.0,0.0,0.0,1.0,SawyerW_RLY,B_Mid_Fund
304741.2269326683,1720,15480,1.0,2538.0,3.0,176,418,40,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
131273.2867830424,1362,6810,15.333333333333332,960.0,3.0,65,246,15,0.0,0.0,0.0,1.0,0.0,Mitchel_RLY,B_Mid_Fund
221236.7980049875,1550,10850,2.6666666666666665,876.0,3.0,119,328,40,0.0,0.0,0.0,1.0,0.0,Somerst_FVY,C_Str_Fund
125934.69950124687,952,3808,52.0,283.0,1.0,12,246,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,A_Wk_Fund
108224.99999999999,882,4410,35.0,922.0,2.0,10,246,24,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,B_Mid_Fund
190166.3206982544,1665,11655,1.0,1124.0,3.0,140,328,40,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
139269.43640897755,990,4950,13.0,384.0,2.0,20,246,24,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
160198.75311720697,1412,8472,21.0,1152.0,3.0,84,254,24,0.0,0.0,0.0,1.0,0.0,Timber_RLY,B_Mid_Fund
235106.31421446384,1660,13280,1.0,1980.0,2.0,140,336,32,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
118988.82793017456,1144,5720,54.0,596.0,2.0,48,246,24,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,B_Mid_Fund
135687.45635910225,990,4950,13.666666666666664,1344.0,2.0,20,246,24,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
136865.57206982543,1120,5600,30.333333333333332,1312.0,2.0,35,332,32,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,C_Str_Fund
81664.62094763093,987,5922,37.0,264.0,2.0,20,246,12,0.0,0.0,1.0,0.0,0.0,BrDale_RMY,B_Mid_Fund
153265.18703241894,1374,9618,5.0,800.0,3.0,91,328,28,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
151585.57506234414,1442,8652,49.0,301.0,2.0,105,246,24,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
162926.40897755607,1494,8964,64.33333333333333,213.0,1.0,112,256,18,0.0,0.0,0.0,1.0,0.0,Crawfor_RLP,B_Mid_Fund
160485.50872817953,1279,7674,30.999999999999996,946.0,3.0,66,250,24,0.0,0.0,1.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
108310.42394014963,1040,4160,55.99999999999999,840.0,1.0,20,246,24,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,A_Wk_Fund
168320.99750623442,1651,9906,22.0,1232.0,3.0,140,252,24,0.0,0.0,1.0,0.0,0.0,Timber_RLY,B_Mid_Fund
182383.54114713214,1875,11250,22.666666666666664,970.0,3.0,192,254,21,1.0,0.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
304824.5586034913,1710,15390,1.0,1114.0,3.0,126,418,45,0.0,0.0,1.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
272742.55361596006,1537,12296,1.6666666666666665,2364.0,3.0,136,328,32,0.0,0.0,1.0,0.0,0.0,Timber_RLY,C_Str_Fund
