GrLivArea,QualScore,HouseAge,GarageScore,AllBaths,RoomScore,Details,Impress,Location,Years,Fundamentals,AdjSalePrice
1762,12334,4.0,1182.0,3.0,132,328,40,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,218789.02743142145
2153,19377,9.0,2208.0,4.0,216,340,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,287257.50623441394
1826,12782,64.0,164.0,3.0,161,338,24,0.3808507688145221,7.62484309442428,-1.4624477146455541,142279.1770573566
987,5922,38.0,280.0,2.0,20,246,12,0.7710964910687249,-4.289298412256046,0.8551402857317563,96834.83291770572
1361,9527,1.0,1220.0,2.0,78,328,32,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,177248.11970074812
864,3456,78.0,216.0,2.0,5,244,18,0.22534206504044393,-4.289298412256046,0.8551402857317563,59694.96259351621
1207,7242,36.33333333333333,264.0,2.0,54,246,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,145680.2992518703
1337,9359,11.0,1022.0,3.0,60,332,36,0.5785492362661847,8.516526137247649,-1.4624477146455541,169720.49875311722
1435,7175,57.0,308.0,2.0,84,246,15,0.46741739838502383,-4.535571899189885,0.8551402857317563,123376.5
988,3952,36.0,297.0,2.0,20,246,9,0.6252400374578404,7.62484309442428,0.8551402857317563,83528.46882793018
1577,9462,63.33333333333333,312.0,1.0,108,252,15,0.42743228359459773,-3.8812625958234,0.8551402857317563,137193.21695760597
1548,9288,31.0,880.0,4.0,119,252,12,0.49976328663115965,7.62484309442428,0.8551402857317563,135209.94014962594
1344,6720,65.33333333333333,240.0,1.0,84,246,15,0.46741739838502383,-3.8812625958234,1.7503205999740117,114369.07730673318
1995,13965,5.0,870.0,3.0,200,336,40,0.039334723673290155,-4.535571899189885,-1.4624477146455541,209381.10473815465
1298,7788,21.0,806.0,3.0,55,334,32,0.2992102155816671,-3.8812625958234,0.8551402857317563,178384.03990024937
1482,10374,66.33333333333333,648.0,2.0,112,246,18,0.3808507688145221,7.62484309442428,-1.4624477146455541,131530.75810473817
1839,12873,12.0,972.0,3.0,168,326,40,5.121916855316041,8.516526137247649,-1.4624477146455541,203849.0773067332
1025,5125,31.0,740.0,2.0,30,250,21,-0.8378300423498418,-4.535571899189885,0.8551402857317563,146423.68827930174
923,5538,30.0,264.0,2.0,15,252,27,0.2992102155816671,8.516526137247649,0.8551402857317563,131853.84538653368
1720,15480,1.0,2538.0,3.0,176,418,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,304741.2269326684
1362,6810,15.333333333333332,960.0,3.0,65,246,15,0.2873543824568536,7.62484309442428,0.8551402857317563,131273.2867830424
1550,10850,2.6666666666666665,876.0,3.0,119,328,40,0.2828574100108822,7.62484309442428,-1.4624477146455541,221236.7980049875
952,3808,52.0,283.0,1.0,12,246,24,0.3868648738354144,-4.289298412256046,1.7503205999740117,125934.69950124688
882,4410,35.0,922.0,2.0,10,246,24,-0.8378300423498418,-4.535571899189885,0.8551402857317563,108225.0
1665,11655,1.0,1124.0,3.0,140,328,40,0.2828574100108822,-4.289298412256046,-1.4624477146455541,190166.3206982544
990,4950,13.0,384.0,2.0,20,246,24,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,139269.43640897755
1412,8472,21.0,1152.0,3.0,84,254,24,-0.21977543371221364,7.62484309442428,0.8551402857317563,160198.75311720697
1660,13280,1.0,1980.0,2.0,140,336,32,0.2828574100108822,-4.289298412256046,-1.4624477146455541,235106.31421446384
1144,5720,54.0,596.0,2.0,48,246,24,0.28798384662317694,8.516526137247649,0.8551402857317563,118988.82793017456
990,4950,13.666666666666664,1344.0,2.0,20,246,24,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,135687.45635910225
1120,5600,30.33333333333333,1312.0,2.0,35,332,32,0.3868648738354144,7.62484309442428,-1.4624477146455541,136865.57206982543
987,5922,37.0,264.0,2.0,20,246,12,0.7710964910687249,-4.289298412256046,0.8551402857317563,81664.62094763093
1374,9618,5.0,800.0,3.0,91,328,28,0.039334723673290155,7.62484309442428,-1.4624477146455541,153265.18703241894
1442,8652,49.0,301.0,2.0,105,246,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,151585.57506234414
1494,8964,64.33333333333333,213.0,1.0,112,256,18,-0.22510262605820067,7.62484309442428,0.8551402857317563,162926.40897755613
1279,7674,31.0,946.0,3.0,66,250,24,0.2873543824568536,-4.289298412256046,0.8551402857317563,160485.50872817953
1040,4160,55.99999999999999,840.0,1.0,20,246,24,0.3868648738354144,-3.8812625958234,1.7503205999740117,108310.42394014965
1651,9906,22.0,1232.0,3.0,140,252,24,-0.21977543371221364,-4.289298412256046,0.8551402857317563,168320.99750623442
1875,11250,22.666666666666664,970.0,3.0,192,254,21,0.3953041348064857,-3.8812625958234,0.8551402857317563,182383.5411471321
1710,15390,1.0,1114.0,3.0,126,418,45,-20.264260618601885,-4.289298412256046,-1.4624477146455541,304824.5586034913
1537,12296,1.6666666666666663,2364.0,3.0,136,328,32,-0.21977543371221364,-4.289298412256046,-1.4624477146455541,272742.55361596006
2683,16098,17.666666666666664,946.0,4.0,261,336,40,5.121916855316041,-4.289298412256046,-1.4624477146455541,266331.3715710723
1470,5880,48.0,548.0,2.0,105,246,15,0.28798384662317694,-4.289298412256046,-1.4624477146455541,124653.81546134665
2385,16695,9.0,1800.0,3.0,224,334,40,5.121916855316041,-4.535571899189885,-1.4624477146455541,241463.7605985037
1673,11711,6.999999999999999,1166.0,3.0,147,334,32,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,261532.3690773067
1742,13936,21.0,1128.0,3.0,110,334,36,-20.264260618601885,-3.8812625958234,-1.4624477146455541,267182.04488778056
1652,9912,37.333333333333336,1020.0,3.0,120,256,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,190780.04987531173
1606,12848,3.0,2613.0,2.0,114,336,32,0.191824974832479,7.62484309442428,-1.4624477146455541,235375.67132169576
1020,8160,19.0,1018.0,2.0,20,246,27,0.32721274428058655,-4.535571899189885,0.8551402857317563,192400.0
1895,13265,13.333333333333332,818.0,3.0,168,334,40,0.039334723673290155,-4.289298412256046,-1.4624477146455541,177809.86284289276
1661,9966,39.33333333333333,377.0,2.0,160,254,21,0.3868648738354144,-4.289298412256046,0.8551402857317563,151298.36658354115
1604,9624,10.666666666666666,940.0,3.0,133,252,30,0.039334723673290155,-4.289298412256046,-1.4624477146455541,173942.95511221944
1614,11298,1.0,1152.0,2.0,133,336,32,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,224214.46384039905
1245,6225,76.0,315.0,1.0,60,246,15,0.3808507688145221,8.516526137247649,0.8551402857317563,92196.50872817956
1913,11478,73.66666666666666,684.0,2.0,216,252,15,0.20631839866553045,7.62484309442428,0.8551402857317563,162029.59600997507
1991,11946,69.0,864.0,2.0,175,254,15,0.20631839866553045,-4.535571899189885,0.8551402857317563,211640.0
1661,11627,12.0,1196.0,2.0,120,248,24,-0.8378300423498418,8.516526137247649,-1.4624477146455541,207370.1386533666
1377,6885,47.0,351.0,2.0,78,252,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,147629.84538653365
1566,7830,73.33333333333333,900.0,2.0,126,248,15,0.3808507688145221,-3.8812625958234,-1.4624477146455541,136504.23940149628
1297,6485,43.0,996.0,2.0,55,252,24,0.3868648738354144,7.62484309442428,0.8551402857317563,140453.23690773066
1092,4368,39.0,286.0,2.0,36,246,12,0.6252400374578404,7.62484309442428,0.8551402857317563,80877.04738154613
1771,8855,33.666666666666664,672.0,1.0,207,252,24,0.2873543824568536,7.62484309442428,0.8551402857317563,105557.95511221944
1392,6960,83.33333333333333,0.0,2.0,78,166,8,0.37222795675431103,8.516526137247649,1.7503205999740117,92248.37905236908
1550,9300,76.0,318.0,2.0,119,252,15,-0.22510262605820067,-3.8812625958234,1.7503205999740117,190915.21197007483
1398,8388,15.666666666666666,1084.0,3.0,70,328,36,0.2992102155816671,-3.8812625958234,-1.4624477146455541,169512.21945137158
1822,14576,4.666666666666666,2034.0,2.0,184,338,32,0.191824974832479,8.516526137247649,-1.4624477146455541,238923.30174563592
1296,5184,39.0,1032.0,2.0,66,246,15,0.2622655887021082,-3.8812625958234,0.8551402857317563,88069.82543640898
1908,15264,8.0,862.0,3.0,216,328,40,-0.21977543371221364,8.516526137247649,-1.4624477146455541,187121.36259351615
2067,14469,35.0,1568.0,3.0,182,254,30,0.3953041348064857,7.62484309442428,0.8551402857317563,189093.61596009973
1680,10080,14.666666666666666,1080.0,3.0,105,336,32,0.20631839866553045,7.62484309442428,0.8551402857317563,203842.5037406484
1083,7581,30.0,1192.0,2.0,30,330,24,0.3953041348064857,-3.8812625958234,0.8551402857317563,169512.21945137158
1784,8920,80.0,180.0,2.0,207,246,18,0.22534206504044396,-3.8812625958234,1.7503205999740117,136878.16059850375
1250,6250,65.99999999999999,1104.0,2.0,80,254,15,0.20631839866553045,-4.535571899189885,-1.4624477146455541,131121.7157107232
1830,12810,39.0,1042.0,2.0,144,254,24,2.2029415898574185,-3.8812625958234,0.8551402857317563,274810.9725685785
2673,18711,25.33333333333333,882.0,3.0,261,254,30,0.3953041348064857,7.62484309442428,0.8551402857317563,228845.2817955112
1480,7400,41.66666666666666,253.0,2.0,112,254,15,0.28798384662317694,-4.535571899189885,1.7503205999740117,130207.38403990024
1020,3060,77.33333333333333,0.0,1.0,25,164,10,0.22534206504044393,-3.8812625958234,1.7503205999740117,63116.70822942643
1495,8970,19.0,876.0,2.0,128,252,24,-0.21977543371221364,-4.289298412256046,0.8551402857317563,136897.25685785536
2008,10040,40.0,230.0,4.0,208,250,24,0.28798384662317694,-3.8812625958234,0.8551402857317563,220960.09975062343
1092,4368,37.0,0.0,2.0,30,246,12,0.6252400374578404,-4.535571899189885,0.8551402857317563,89973.99650872817
1204,9632,19.0,922.0,2.0,45,246,27,-20.264260618601885,-3.8812625958234,0.8551402857317563,127665.83541147131
1314,9198,1.6666666666666663,1252.0,3.0,66,336,36,0.191824974832479,7.62484309442428,-1.4624477146455541,211552.9675810474
1229,7374,29.0,924.0,2.0,50,252,12,0.32721274428058655,7.62484309442428,0.8551402857317563,113801.6957605985
2200,11000,73.66666666666667,0.0,6.0,243,246,15,0.4135988557259055,-4.289298412256046,0.8551402857317563,133284.92568578554
1216,6080,62.33333333333333,355.0,2.0,54,254,15,0.46741739838502383,-4.289298412256046,0.8551402857317563,106685.01246882792
2020,16160,13.999999999999998,932.0,3.0,208,334,40,0.2992102155816671,7.62484309442428,-1.4624477146455541,219844.27680798003
1309,7854,23.666666666666664,968.0,3.0,55,252,24,0.3953041348064857,-3.8812625958234,0.8551402857317563,181000.0
1464,7320,34.0,960.0,3.0,90,252,21,0.2622655887021082,7.62484309442428,0.8551402857317563,160649.12718204487
1962,7848,83.33333333333333,1144.0,2.0,225,252,15,0.3808507688145221,8.516526137247649,0.8551402857317563,137897.90523690774
1629,13032,4.666666666666666,2424.0,3.0,171,336,32,-0.21977543371221364,-4.535571899189885,-1.4624477146455541,254696.8578553616
960,3840,29.0,364.0,2.0,9,246,21,0.2622655887021082,-3.8812625958234,0.8551402857317563,143698.25436408978
1363,9541,37.0,878.0,2.0,65,252,24,2.2029415898574185,-4.289298412256046,0.8551402857317563,224038.52618453864
928,4640,51.0,288.0,1.0,15,246,24,0.3808507688145221,-4.289298412256046,1.7503205999740117,103318.20448877806
1558,7790,57.0,282.0,2.0,108,246,15,0.4643237003658056,-4.535571899189885,1.7503205999740117,145130.81296758106
1792,10752,8.0,902.0,4.0,184,252,30,0.039334723673290155,-4.289298412256046,-1.4624477146455541,172206.93765586035
1442,8652,39.0,1230.0,2.0,90,252,24,0.3953041348064857,7.62484309442428,0.8551402857317563,169256.08478802993
2110,14770,42.0,1044.0,4.0,208,336,32,0.3868648738354144,8.516526137247649,0.8551402857317563,225025.19700748127
1344,4032,81.33333333333333,0.0,2.0,96,166,8,-0.0047759321564245895,-4.289298412256046,1.7503205999740117,76061.9114713217
1716,10296,46.0,980.0,2.0,168,254,30,0.3868648738354144,-4.289298412256046,0.8551402857317563,159126.3740648379
1782,12474,29.0,1102.0,3.0,138,334,32,0.3953041348064857,-4.289298412256046,0.8551402857317563,204723.99002493767
912,4560,42.0,0.0,1.0,12,246,24,0.2622655887021082,-3.8812625958234,1.7503205999740117,123319.70074812968
1232,6160,83.66666666666666,960.0,1.0,60,246,18,0.3808507688145221,-4.535571899189885,0.8551402857317563,108848.1097256858
1378,8268,52.99999999999999,162.0,1.0,78,248,15,0.386926732082399,7.62484309442428,-1.4624477146455541,118321.19950124688
1461,5844,44.333333333333336,384.0,2.0,90,246,15,0.3868648738354144,7.62484309442428,1.7503205999740117,122694.15710723192
2601,13005,61.333333333333336,1242.0,4.0,232,246,18,0.3932487887431028,-4.289298412256046,0.8551402857317563,174515.3416458853
2138,10690,88.66666666666667,720.0,2.0,297,246,27,-0.10192949377451672,7.62484309442428,1.7503205999740117,97296.89775561096
2786,25074,14.666666666666666,1272.0,4.0,290,338,40,5.121916855316041,-4.289298412256046,-1.4624477146455541,342098.0548628429
1632,8160,40.0,1796.0,2.0,133,332,40,0.2873543824568536,7.62484309442428,0.8551402857317563,158500.78802992517
1232,7392,24.0,1032.0,2.0,60,246,24,-0.16382293269253745,-4.289298412256046,-1.4624477146455541,149237.40648379052
1500,10500,5.0,1140.0,2.0,96,328,32,-0.8378300423498418,7.62484309442428,-1.4624477146455541,174620.89775561096
864,4320,39.66666666666666,1440.0,2.0,5,248,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,123053.13216957606
1152,5760,55.0,1272.0,2.0,48,246,24,0.3868648738354144,-4.289298412256046,0.8551402857317563,126962.21945137157
1350,5400,52.0,1008.0,2.0,72,254,24,0.28798384662317694,-3.8812625958234,0.8551402857317563,144325.18703241894
1334,9338,39.0,954.0,3.0,84,246,24,0.3953041348064857,-3.8812625958234,0.8551402857317563,163597.50623441397
1593,9558,16.666666666666664,778.0,3.0,126,252,30,0.039334723673290155,7.62484309442428,-1.4624477146455541,163441.2867830424
2214,17712,6.999999999999999,1938.0,4.0,216,334,40,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,264616.4588528678
2200,17600,5.666666666666666,2055.0,4.0,216,338,32,0.191824974832479,7.62484309442428,-1.4624477146455541,351821.78304239403
1040,5200,31.0,0.0,2.0,25,246,24,-0.8378300423498418,7.62484309442428,0.8551402857317563,113963.11221945136
1253,8771,11.666666666666666,804.0,2.0,60,252,24,0.039334723673290155,-4.535571899189885,-1.4624477146455541,168046.20448877805
1030,6180,34.0,264.0,2.0,30,246,12,0.7710964910687249,-3.8812625958234,0.8551402857317563,114322.19451371572
1618,12944,2.0,2640.0,2.0,114,336,32,0.191824974832479,-3.8812625958234,-1.4624477146455541,248355.11221945137
2291,16037,6.999999999999999,858.0,3.0,216,334,40,0.039334723673290155,-3.8812625958234,-1.4624477146455541,229655.8603491272
1278,7668,54.0,240.0,1.0,66,246,15,0.3868648738354144,-4.289298412256046,1.7503205999740117,118281.20947630922
1244,7464,49.99999999999999,336.0,2.0,60,254,24,0.3868648738354144,-4.535571899189885,1.7503205999740117,143728.4289276808
2495,17465,81.66666666666666,684.0,2.0,280,254,18,0.3808507688145221,-4.289298412256046,0.8551402857317563,168427.45137157108
864,4320,44.0,336.0,2.0,5,246,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,104842.8927680798
1268,6340,28.0,252.0,2.0,50,248,24,-0.8378300423498418,7.62484309442428,0.8551402857317563,131732.2842892768
764,3820,56.66666666666666,1008.0,1.0,0,246,6,-0.10192949377451672,-4.289298412256046,1.7503205999740117,67042.03491271821
1306,6530,68.0,944.0,2.0,66,248,15,-0.10192949377451672,7.62484309442428,0.8551402857317563,119573.41645885288
1978,13846,40.0,972.0,3.0,225,254,30,0.3953041348064857,-4.289298412256046,0.8551402857317563,163274.45386533663
1040,5200,39.0,1372.0,3.0,25,246,24,0.2622655887021082,-4.535571899189885,0.8551402857317563,138447.1571072319
1242,8694,34.0,1056.0,2.0,60,252,24,0.3953041348064857,-4.535571899189885,0.8551402857317563,166746.88279301746
1512,9072,6.999999999999999,880.0,3.0,68,334,16,0.2828574100108822,-4.535571899189885,-1.4624477146455541,160885.144638404
1595,9570,46.0,240.0,1.0,108,254,15,0.3932487887431028,-3.8812625958234,0.8551402857317563,138394.0149625935
1792,16128,2.6666666666666665,2622.0,3.0,138,338,32,0.191824974832479,-3.8812625958234,-1.4624477146455541,367284.7880299252
1479,10353,24.33333333333333,968.0,3.0,112,248,30,0.3868648738354144,-4.535571899189885,0.8551402857317563,175684.66832917705
1554,12432,1.0,1254.0,2.0,102,336,36,0.191824974832479,-4.535571899189885,-1.4624477146455541,200740.70573566083
1143,5715,51.0,308.0,2.0,48,246,24,0.3868648738354144,8.516526137247649,0.8551402857317563,125399.46134663344
1544,6176,78.33333333333333,0.0,2.0,119,326,20,0.2612383603326798,-4.535571899189885,0.8551402857317563,132481.3765586035
1456,10192,3.0,820.0,4.0,105,336,40,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,172781.8204488778
1602,12816,2.0,2430.0,3.0,133,336,32,-0.8378300423498418,7.62484309442428,-1.4624477146455541,268148.5825436409
1152,5760,46.0,968.0,2.0,48,254,21,0.3868648738354144,8.516526137247649,-1.4624477146455541,166463.31172069823
1378,11024,3.0,1080.0,3.0,78,336,36,0.2828574100108822,-4.535571899189885,-1.4624477146455541,204134.65336658357
1829,12803,6.999999999999999,1226.0,4.0,168,334,40,-0.8378300423498418,8.516526137247649,-1.4624477146455541,218434.80299251876
1869,9345,83.66666666666666,912.0,1.0,168,246,15,0.3808507688145221,7.62484309442428,0.8551402857317563,114820.78802992518
1632,9792,30.666666666666668,968.0,3.0,133,248,30,0.3953041348064857,-4.289298412256046,0.8551402857317563,157888.16957605985
1488,10416,5.666666666666666,1012.0,3.0,96,336,36,0.2828574100108822,8.516526137247649,-1.4624477146455541,239710.92269326685
1337,9359,4.0,1062.0,3.0,72,328,32,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,175259.1271820449
1479,7395,41.0,275.0,2.0,128,246,15,0.2873543824568536,8.516526137247649,0.8551402857317563,148479.74064837903
988,3952,35.0,297.0,2.0,16,248,9,0.6252400374578404,-4.289298412256046,0.8551402857317563,86610.33117206983
2196,15372,18.666666666666664,2103.0,2.0,189,334,32,0.2992102155816671,7.62484309442428,0.8551402857317563,249585.2144638404
2134,12804,67.0,882.0,2.0,270,248,27,0.42743228359459773,7.62484309442428,1.7503205999740117,197296.13715710724
1646,13168,1.6666666666666663,1050.0,4.0,100,336,36,0.3281455116038193,-3.8812625958234,-1.4624477146455541,291471.3216957606
1593,9558,4.0,796.0,4.0,144,252,30,0.039334723673290155,-4.289298412256046,-1.4624477146455541,179045.2817955112
2167,15169,23.33333333333333,1036.0,4.0,243,336,40,-0.16382293269253745,-4.535571899189885,0.8551402857317563,280446.67331670824
1548,10836,2.0,776.0,3.0,119,334,36,0.22534206504044393,-3.8812625958234,-1.4624477146455541,220286.78304239403
1308,6540,39.0,968.0,2.0,77,246,30,0.3953041348064857,-4.289298412256046,0.8551402857317563,134910.61546134664
907,4535,30.0,308.0,2.0,10,246,24,-0.8378300423498418,-4.535571899189885,0.8551402857317563,125922.99251870323
2156,15092,26.33333333333333,1016.0,2.0,243,254,24,0.3953041348064857,-3.8812625958234,0.8551402857317563,259488.7780548628
1567,9402,29.0,1084.0,3.0,90,256,24,0.3868648738354144,7.62484309442428,0.8551402857317563,235467.650872818
1287,6435,35.333333333333336,1152.0,2.0,77,256,24,0.3868648738354144,8.516526137247649,0.8551402857317563,149358.3441396509
1488,8928,42.0,860.0,3.0,112,254,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,166083.79052369078
1708,11956,2.0,760.0,2.0,147,328,16,0.4185739986364529,-3.8812625958234,-1.4624477146455541,129286.78304239402
1337,8022,6.0,1022.0,2.0,60,334,36,0.5785492362661847,-4.535571899189885,-1.4624477146455541,147854.5386533666
2285,18280,6.999999999999999,1944.0,3.0,216,334,40,5.121916855316041,-4.535571899189885,-1.4624477146455541,236792.37905236907
1494,10458,9.0,1028.0,3.0,80,332,32,0.2992102155816671,-4.535571899189885,-1.4624477146455541,204808.6783042394
2787,19509,9.0,3280.0,8.0,232,252,15,0.2992102155816671,7.62484309442428,-1.4624477146455541,247399.6558603491
1759,12313,16.666666666666664,1050.0,4.0,154,334,40,2.2029415898574185,7.62484309442428,-1.4624477146455541,214336.6957605985
1718,12026,11.0,854.0,3.0,154,252,30,0.039334723673290155,7.62484309442428,-1.4624477146455541,169868.75311720697
864,3456,58.99999999999999,800.0,1.0,4,246,24,0.039334723673290155,8.516526137247649,0.8551402857317563,130057.55610972569
1282,7692,28.0,2016.0,3.0,66,246,21,-0.8378300423498418,-3.8812625958234,0.8551402857317563,173045.38653366585
992,4960,28.33333333333333,294.0,2.0,24,248,24,0.2622655887021082,-4.289298412256046,0.8551402857317563,132334.0149625935
1478,10346,15.666666666666666,1012.0,3.0,96,252,24,0.2873543824568536,-4.535571899189885,-1.4624477146455541,201219.8004987531
848,5088,3.0,840.0,2.0,4,328,36,0.06653051971605138,-3.8812625958234,-1.4624477146455541,132270.32418952617
1100,5500,10.0,924.0,2.0,35,246,24,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,143336.6583541147
1709,11963,2.0,760.0,2.0,147,328,16,0.4185739986364529,-3.8812625958234,-1.4624477146455541,132797.00748129675
1914,15312,2.0,2238.0,4.0,216,334,40,0.191824974832479,-3.8812625958234,-1.4624477146455541,278582.5436408977
936,4680,39.333333333333336,308.0,2.0,12,246,24,0.3868648738354144,8.516526137247649,0.8551402857317563,118945.07730673318
950,4750,55.0,800.0,1.0,15,246,24,0.3868648738354144,-4.289298412256046,1.7503205999740117,118644.28927680798
1600,12800,2.0,2670.0,2.0,126,336,32,0.191824974832479,7.62484309442428,-1.4624477146455541,235743.5895261845
1114,5570,5.0,0.0,2.0,42,248,24,0.2992102155816671,7.62484309442428,-1.4624477146455541,130506.144638404
2117,12702,38.0,1100.0,3.0,182,254,24,0.3868648738354144,-4.289298412256046,0.8551402857317563,219298.37905236907
1660,9960,53.66666666666666,240.0,2.0,120,254,18,0.20631839866553045,-4.289298412256046,1.7503205999740117,172180.04438902743
1569,10983,2.0,1980.0,3.0,126,334,36,0.20910913390301158,7.62484309442428,-1.4624477146455541,161433.2119700748
1040,5200,21.666666666666664,968.0,2.0,25,248,24,-0.8378300423498418,7.62484309442428,0.8551402857317563,138354.9127182045
2486,17402,3.6666666666666665,904.0,5.0,280,336,40,-0.21977543371221364,-4.535571899189885,-1.4624477146455541,266996.6798004988
1721,8605,29.666666666666664,880.0,3.0,154,252,24,0.2622655887021082,-3.8812625958234,0.8551402857317563,177396.50872817956
1008,5040,36.333333333333336,240.0,2.0,24,248,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,128876.49127182044
1564,9384,29.666666666666664,952.0,3.0,126,252,30,0.2992102155816671,8.516526137247649,0.8551402857317563,157702.08478802993
816,4080,19.0,1632.0,2.0,0,246,24,0.2873543824568536,-4.289298412256046,-1.4624477146455541,126736.99750623442
1588,12704,1.0,2475.0,2.0,126,336,32,0.22534206504044396,-4.535571899189885,-1.4624477146455541,213506.80299251867
1055,7385,31.0,880.0,2.0,24,246,27,0.49976328663115965,-4.289298412256046,0.8551402857317563,135660.11970074812
630,2520,37.0,0.0,2.0,0,246,9,0.6252400374578404,-4.535571899189885,0.8551402857317563,79477.20199501247
1930,11580,74.33333333333333,316.0,3.0,200,246,18,0.4643237003658056,7.62484309442428,0.8551402857317563,136939.54613466334
1353,8118,21.33333333333333,956.0,3.0,60,252,24,0.3953041348064857,-4.535571899189885,0.8551402857317563,183232.3221945137
1329,7974,52.0,312.0,2.0,72,248,24,0.3868648738354144,8.516526137247649,0.8551402857317563,158651.7705735661
1656,11592,4.666666666666666,794.0,3.0,140,336,40,0.28798384662317694,-4.289298412256046,-1.4624477146455541,150952.04189526185
1674,10044,79.33333333333333,792.0,2.0,168,254,15,0.4135988557259055,-4.289298412256046,0.8551402857317563,168839.95012468827
796,3980,37.0,336.0,2.0,0,246,18,0.2873543824568536,7.62484309442428,0.8551402857317563,121321.02793017456
1506,10542,1.0,880.0,2.0,96,336,36,0.20910913390301158,-3.8812625958234,-1.4624477146455541,212318.7331670823
2062,14434,18.666666666666664,908.0,4.0,182,334,40,0.2992102155816671,-4.535571899189885,0.8551402857317563,265922.7630922693
1658,13264,1.0,2178.0,3.0,140,336,32,0.22534206504044396,7.62484309442428,-1.4624477146455541,236720.19950124685
864,4320,44.0,360.0,1.0,5,248,24,0.2622655887021082,7.62484309442428,0.8551402857317563,57280.6617605985
2097,14679,8.0,1166.0,4.0,208,254,30,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,271153.4164588528
1159,5795,38.0,336.0,2.0,56,250,24,0.2622655887021082,-3.8812625958234,0.8551402857317563,155714.7132169576
882,4410,48.0,294.0,1.0,10,246,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,101590.37655860349
1530,13770,1.6666666666666663,2952.0,2.0,119,336,32,0.2828574100108822,7.62484309442428,-1.4624477146455541,229438.90274314213
2294,13764,44.0,1316.0,3.0,243,254,21,0.4643237003658056,-4.535571899189885,0.8551402857317563,194402.01995012467
1012,6072,77.0,308.0,1.0,24,254,6,0.4643237003658056,-4.535571899189885,1.7503205999740117,113449.63990024936
1200,6000,30.0,1768.0,3.0,54,248,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,142868.82793017456
1052,6312,44.0,311.0,2.0,30,246,24,0.3953041348064857,-4.535571899189885,0.8551402857317563,122543.28179551124
1928,13496,3.6666666666666665,868.0,3.0,200,336,40,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,209381.10473815465
936,2808,78.66666666666666,0.0,1.0,18,246,15,0.22534206504044393,-3.8812625958234,1.7503205999740117,77572.06982543641
944,2832,57.0,1056.0,1.0,12,244,24,0.28798384662317694,7.62484309442428,1.7503205999740117,75423.2319201995
2345,14070,68.0,720.0,3.0,252,254,18,0.20631839866553045,-3.8812625958234,0.8551402857317563,235543.1421446384
926,5556,32.0,351.0,2.0,15,252,18,0.2873543824568536,7.62484309442428,0.8551402857317563,143337.85137157107
1142,5710,31.0,1056.0,3.0,48,248,27,0.6252400374578404,-4.535571899189885,-1.4624477146455541,127648.1995012469
1894,13258,7.666666666666666,1020.0,4.0,192,336,40,-0.21977543371221364,8.516526137247649,-1.4624477146455541,198241.76658354115
729,2187,50.33333333333333,0.0,1.0,0,326,8,-0.03567100160256032,-4.289298412256046,0.8551402857317563,47457.71571072319
438,876,79.0,246.0,1.0,0,244,6,0.37222795675431103,7.62484309442428,1.7503205999740117,54873.51620947631
996,5976,18.0,1128.0,2.0,20,248,18,0.2992102155816671,8.516526137247649,-1.4624477146455541,135568.45885286783
1902,9510,76.0,1152.0,2.0,168,246,18,0.3808507688145221,-4.289298412256046,0.8551402857317563,112902.40648379052
2031,16248,6.0,1154.0,4.0,182,336,40,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,220543.5710723192
845,3380,52.0,290.0,1.0,5,246,24,0.4135988557259055,7.62484309442428,1.7503205999740117,76822.92269326684
1448,11584,2.6666666666666665,1384.0,2.0,90,336,32,0.2828574100108822,7.62484309442428,-1.4624477146455541,218926.34663341643
1436,8616,76.33333333333333,228.0,1.0,98,254,18,0.20631839866553045,-4.535571899189885,1.7503205999740117,135841.41147132168
1445,8670,79.0,968.0,2.0,90,246,15,0.22534206504044396,8.516526137247649,-1.4624477146455541,127692.16458852869
1416,8496,61.33333333333333,312.0,2.0,84,246,15,0.225342065040444,8.516526137247649,0.8551402857317563,128982.9157107232
